Epoch: 0, time: 0.454, Train Loss: 9.146e+00,Vali Loss: 9.125e-01, Train l2: 1.1313, Vali l2: 1.0199
Epoch: 621, time: 0.063, Train Loss: 8.173e+00,Vali Loss: 8.996e-01, Train l2: 0.0940, Vali l2: 0.6311
Epoch: 622, time: 0.063, Train Loss: 8.174e+00,Vali Loss: 1.110e+00, Train l2: 0.0942, Vali l2: 0.6731
Epoch: 623, time: 0.063, Train Loss: 8.173e+00,Vali Loss: 8.659e-01, Train l2: 0.0939, Vali l2: 0.6361
Epoch: 624, time: 0.063, Train Loss: 8.172e+00,Vali Loss: 9.566e-01, Train l2: 0.0939, Vali l2: 0.6416
Epoch: 625, time: 0.063, Train Loss: 8.173e+00,Vali Loss: 9.909e-01, Train l2: 0.0938, Vali l2: 0.6547
Epoch: 626, time: 0.063, Train Loss: 8.173e+00,Vali Loss: 8.213e-01, Train l2: 0.0938, Vali l2: 0.6104
Epoch: 627, time: 0.063, Train Loss: 8.173e+00,Vali Loss: 7.861e-01, Train l2: 0.0938, Vali l2: 0.6137
Epoch: 628, time: 0.063, Train Loss: 8.173e+00,Vali Loss: 9.750e-01, Train l2: 0.0939, Vali l2: 0.6622
Epoch: 629, time: 0.063, Train Loss: 8.173e+00,Vali Loss: 9.085e-01, Train l2: 0.0937, Vali l2: 0.6508
Epoch: 630, time: 0.063, Train Loss: 8.172e+00,Vali Loss: 7.154e-01, Train l2: 0.0939, Vali l2: 0.5653
Epoch: 631, time: 0.063, Train Loss: 8.173e+00,Vali Loss: 1.212e+00, Train l2: 0.0938, Vali l2: 0.6703
Epoch: 632, time: 0.063, Train Loss: 8.172e+00,Vali Loss: 1.216e+00, Train l2: 0.0937, Vali l2: 0.6865
Epoch: 633, time: 0.063, Train Loss: 8.172e+00,Vali Loss: 9.650e-01, Train l2: 0.0937, Vali l2: 0.6113
Epoch: 634, time: 0.063, Train Loss: 8.172e+00,Vali Loss: 1.093e+00, Train l2: 0.0938, Vali l2: 0.6921
Epoch: 635, time: 0.063, Train Loss: 8.172e+00,Vali Loss: 9.752e-01, Train l2: 0.0938, Vali l2: 0.6431
Epoch: 636, time: 0.063, Train Loss: 8.172e+00,Vali Loss: 7.461e-01, Train l2: 0.0940, Vali l2: 0.5860
Epoch: 637, time: 0.063, Train Loss: 8.171e+00,Vali Loss: 1.125e+00, Train l2: 0.0940, Vali l2: 0.6721
Epoch: 638, time: 0.063, Train Loss: 8.172e+00,Vali Loss: 9.269e-01, Train l2: 0.0938, Vali l2: 0.6455
Epoch: 639, time: 0.063, Train Loss: 8.171e+00,Vali Loss: 8.627e-01, Train l2: 0.0938, Vali l2: 0.6249
Epoch: 640, time: 0.063, Train Loss: 8.171e+00,Vali Loss: 7.809e-01, Train l2: 0.0938, Vali l2: 0.6071
Epoch: 641, time: 0.063, Train Loss: 8.171e+00,Vali Loss: 1.030e+00, Train l2: 0.0937, Vali l2: 0.6719
Epoch: 642, time: 0.063, Train Loss: 8.171e+00,Vali Loss: 8.619e-01, Train l2: 0.0938, Vali l2: 0.6137
Epoch: 643, time: 0.063, Train Loss: 8.171e+00,Vali Loss: 1.016e+00, Train l2: 0.0942, Vali l2: 0.6396
Epoch: 644, time: 0.063, Train Loss: 8.171e+00,Vali Loss: 9.880e-01, Train l2: 0.0937, Vali l2: 0.6627
Epoch: 645, time: 0.063, Train Loss: 8.171e+00,Vali Loss: 1.034e+00, Train l2: 0.0941, Vali l2: 0.6715
Epoch: 646, time: 0.063, Train Loss: 8.170e+00,Vali Loss: 9.022e-01, Train l2: 0.0938, Vali l2: 0.6489
Epoch: 647, time: 0.063, Train Loss: 8.170e+00,Vali Loss: 1.004e+00, Train l2: 0.0940, Vali l2: 0.6313
Epoch: 648, time: 0.063, Train Loss: 8.170e+00,Vali Loss: 9.658e-01, Train l2: 0.0938, Vali l2: 0.6336
Epoch: 649, time: 0.063, Train Loss: 8.170e+00,Vali Loss: 9.782e-01, Train l2: 0.0940, Vali l2: 0.6462
Epoch: 650, time: 0.063, Train Loss: 8.170e+00,Vali Loss: 8.557e-01, Train l2: 0.0937, Vali l2: 0.6055
Epoch: 651, time: 0.063, Train Loss: 8.171e+00,Vali Loss: 1.115e+00, Train l2: 0.0937, Vali l2: 0.6683
Epoch: 652, time: 0.063, Train Loss: 8.169e+00,Vali Loss: 1.043e+00, Train l2: 0.0940, Vali l2: 0.6755
Epoch: 653, time: 0.063, Train Loss: 8.170e+00,Vali Loss: 9.873e-01, Train l2: 0.0937, Vali l2: 0.6349
Epoch: 654, time: 0.064, Train Loss: 8.170e+00,Vali Loss: 9.569e-01, Train l2: 0.0936, Vali l2: 0.6033
Epoch: 655, time: 0.063, Train Loss: 8.169e+00,Vali Loss: 1.074e+00, Train l2: 0.0938, Vali l2: 0.6413
Epoch: 656, time: 0.063, Train Loss: 8.169e+00,Vali Loss: 1.037e+00, Train l2: 0.0937, Vali l2: 0.6220
Epoch: 657, time: 0.063, Train Loss: 8.170e+00,Vali Loss: 9.381e-01, Train l2: 0.0939, Vali l2: 0.6280
Epoch: 658, time: 0.063, Train Loss: 8.169e+00,Vali Loss: 9.524e-01, Train l2: 0.0936, Vali l2: 0.6399
Epoch: 659, time: 0.063, Train Loss: 8.168e+00,Vali Loss: 1.066e+00, Train l2: 0.0937, Vali l2: 0.6725
Epoch: 660, time: 0.063, Train Loss: 8.169e+00,Vali Loss: 1.274e+00, Train l2: 0.0937, Vali l2: 0.7016
Epoch: 661, time: 0.063, Train Loss: 8.169e+00,Vali Loss: 9.638e-01, Train l2: 0.0937, Vali l2: 0.6125
Epoch: 662, time: 0.063, Train Loss: 8.169e+00,Vali Loss: 9.353e-01, Train l2: 0.0938, Vali l2: 0.6230
Epoch: 663, time: 0.063, Train Loss: 8.168e+00,Vali Loss: 9.605e-01, Train l2: 0.0936, Vali l2: 0.6465
Epoch: 664, time: 0.063, Train Loss: 8.168e+00,Vali Loss: 8.967e-01, Train l2: 0.0938, Vali l2: 0.6424
Epoch: 665, time: 0.063, Train Loss: 8.168e+00,Vali Loss: 7.446e-01, Train l2: 0.0936, Vali l2: 0.5682
Epoch: 666, time: 0.063, Train Loss: 8.168e+00,Vali Loss: 1.028e+00, Train l2: 0.0940, Vali l2: 0.6258
Epoch: 667, time: 0.064, Train Loss: 8.168e+00,Vali Loss: 1.000e+00, Train l2: 0.0939, Vali l2: 0.6496
Epoch: 668, time: 0.063, Train Loss: 8.168e+00,Vali Loss: 9.651e-01, Train l2: 0.0940, Vali l2: 0.6237
Epoch: 669, time: 0.063, Train Loss: 8.168e+00,Vali Loss: 9.297e-01, Train l2: 0.0937, Vali l2: 0.6018
Epoch: 670, time: 0.063, Train Loss: 8.167e+00,Vali Loss: 8.725e-01, Train l2: 0.0936, Vali l2: 0.6217
Epoch: 671, time: 0.063, Train Loss: 8.168e+00,Vali Loss: 1.143e+00, Train l2: 0.0936, Vali l2: 0.6754
Epoch: 672, time: 0.063, Train Loss: 8.168e+00,Vali Loss: 1.100e+00, Train l2: 0.0936, Vali l2: 0.6838
Epoch: 673, time: 0.063, Train Loss: 8.167e+00,Vali Loss: 9.517e-01, Train l2: 0.0937, Vali l2: 0.6252
Epoch: 674, time: 0.063, Train Loss: 8.168e+00,Vali Loss: 8.206e-01, Train l2: 0.0937, Vali l2: 0.5989
Epoch: 675, time: 0.063, Train Loss: 8.167e+00,Vali Loss: 8.276e-01, Train l2: 0.0938, Vali l2: 0.6215
Epoch: 676, time: 0.063, Train Loss: 8.166e+00,Vali Loss: 1.153e+00, Train l2: 0.0937, Vali l2: 0.6686
Epoch: 677, time: 0.063, Train Loss: 8.167e+00,Vali Loss: 9.041e-01, Train l2: 0.0936, Vali l2: 0.6374
Epoch: 678, time: 0.063, Train Loss: 8.167e+00,Vali Loss: 9.619e-01, Train l2: 0.0937, Vali l2: 0.6142
Epoch: 679, time: 0.063, Train Loss: 8.166e+00,Vali Loss: 9.989e-01, Train l2: 0.0938, Vali l2: 0.6424
Epoch: 680, time: 0.063, Train Loss: 8.167e+00,Vali Loss: 1.100e+00, Train l2: 0.0936, Vali l2: 0.6496
Epoch: 681, time: 0.063, Train Loss: 8.166e+00,Vali Loss: 9.349e-01, Train l2: 0.0936, Vali l2: 0.6362
Epoch: 682, time: 0.063, Train Loss: 8.166e+00,Vali Loss: 9.401e-01, Train l2: 0.0938, Vali l2: 0.6185
Epoch: 683, time: 0.063, Train Loss: 8.166e+00,Vali Loss: 9.768e-01, Train l2: 0.0936, Vali l2: 0.6301
Epoch: 684, time: 0.063, Train Loss: 8.166e+00,Vali Loss: 1.057e+00, Train l2: 0.0936, Vali l2: 0.6504
Epoch: 685, time: 0.063, Train Loss: 8.166e+00,Vali Loss: 7.688e-01, Train l2: 0.0938, Vali l2: 0.5938
Epoch: 686, time: 0.063, Train Loss: 8.166e+00,Vali Loss: 9.160e-01, Train l2: 0.0935, Vali l2: 0.6136
Epoch: 687, time: 0.063, Train Loss: 8.166e+00,Vali Loss: 8.897e-01, Train l2: 0.0938, Vali l2: 0.6286
Epoch: 688, time: 0.063, Train Loss: 8.165e+00,Vali Loss: 1.024e+00, Train l2: 0.0936, Vali l2: 0.6386
Epoch: 689, time: 0.063, Train Loss: 8.166e+00,Vali Loss: 1.118e+00, Train l2: 0.0936, Vali l2: 0.6675
Epoch: 690, time: 0.063, Train Loss: 8.165e+00,Vali Loss: 1.118e+00, Train l2: 0.0936, Vali l2: 0.6710
Epoch: 691, time: 0.063, Train Loss: 8.165e+00,Vali Loss: 9.274e-01, Train l2: 0.0935, Vali l2: 0.6311
Epoch: 692, time: 0.063, Train Loss: 8.165e+00,Vali Loss: 1.059e+00, Train l2: 0.0936, Vali l2: 0.6742
Epoch: 693, time: 0.063, Train Loss: 8.165e+00,Vali Loss: 1.034e+00, Train l2: 0.0938, Vali l2: 0.6679
Epoch: 694, time: 0.063, Train Loss: 8.165e+00,Vali Loss: 8.420e-01, Train l2: 0.0935, Vali l2: 0.6052
Epoch: 695, time: 0.063, Train Loss: 8.164e+00,Vali Loss: 1.053e+00, Train l2: 0.0939, Vali l2: 0.6438
Epoch: 696, time: 0.063, Train Loss: 8.164e+00,Vali Loss: 1.118e+00, Train l2: 0.0937, Vali l2: 0.7008
Epoch: 697, time: 0.063, Train Loss: 8.165e+00,Vali Loss: 1.209e+00, Train l2: 0.0936, Vali l2: 0.7083
Epoch: 698, time: 0.063, Train Loss: 8.164e+00,Vali Loss: 1.037e+00, Train l2: 0.0937, Vali l2: 0.6717
Epoch: 699, time: 0.063, Train Loss: 8.165e+00,Vali Loss: 8.452e-01, Train l2: 0.0937, Vali l2: 0.6109
Epoch: 700, time: 0.063, Train Loss: 8.164e+00,Vali Loss: 7.350e-01, Train l2: 0.0935, Vali l2: 0.5930
Epoch: 701, time: 0.063, Train Loss: 8.164e+00,Vali Loss: 1.078e+00, Train l2: 0.0934, Vali l2: 0.6654
Epoch: 702, time: 0.063, Train Loss: 8.164e+00,Vali Loss: 8.361e-01, Train l2: 0.0934, Vali l2: 0.5949
Epoch: 703, time: 0.063, Train Loss: 8.164e+00,Vali Loss: 9.440e-01, Train l2: 0.0934, Vali l2: 0.6436
Epoch: 704, time: 0.063, Train Loss: 8.163e+00,Vali Loss: 1.041e+00, Train l2: 0.0935, Vali l2: 0.6343
Epoch: 705, time: 0.063, Train Loss: 8.163e+00,Vali Loss: 1.066e+00, Train l2: 0.0935, Vali l2: 0.6700
Epoch: 706, time: 0.063, Train Loss: 8.164e+00,Vali Loss: 1.011e+00, Train l2: 0.0935, Vali l2: 0.6693
Epoch: 707, time: 0.063, Train Loss: 8.164e+00,Vali Loss: 9.250e-01, Train l2: 0.0933, Vali l2: 0.6183
Epoch: 708, time: 0.063, Train Loss: 8.163e+00,Vali Loss: 8.729e-01, Train l2: 0.0935, Vali l2: 0.5996
Epoch: 709, time: 0.063, Train Loss: 8.163e+00,Vali Loss: 9.065e-01, Train l2: 0.0935, Vali l2: 0.6192
Epoch: 710, time: 0.063, Train Loss: 8.164e+00,Vali Loss: 9.095e-01, Train l2: 0.0934, Vali l2: 0.6257
Epoch: 711, time: 0.063, Train Loss: 8.163e+00,Vali Loss: 1.097e+00, Train l2: 0.0934, Vali l2: 0.6857
Epoch: 712, time: 0.063, Train Loss: 8.163e+00,Vali Loss: 1.172e+00, Train l2: 0.0935, Vali l2: 0.6863
Epoch: 713, time: 0.063, Train Loss: 8.164e+00,Vali Loss: 8.922e-01, Train l2: 0.0935, Vali l2: 0.6149
Epoch: 714, time: 0.063, Train Loss: 8.163e+00,Vali Loss: 8.388e-01, Train l2: 0.0934, Vali l2: 0.6155
Epoch: 715, time: 0.063, Train Loss: 8.163e+00,Vali Loss: 8.235e-01, Train l2: 0.0934, Vali l2: 0.6062
Epoch: 716, time: 0.063, Train Loss: 8.163e+00,Vali Loss: 7.678e-01, Train l2: 0.0934, Vali l2: 0.5621
Epoch: 717, time: 0.063, Train Loss: 8.163e+00,Vali Loss: 1.073e+00, Train l2: 0.0934, Vali l2: 0.6554
Epoch: 718, time: 0.063, Train Loss: 8.162e+00,Vali Loss: 1.019e+00, Train l2: 0.0934, Vali l2: 0.6314
Epoch: 719, time: 0.063, Train Loss: 8.163e+00,Vali Loss: 1.083e+00, Train l2: 0.0934, Vali l2: 0.6603
Epoch: 720, time: 0.063, Train Loss: 8.163e+00,Vali Loss: 1.131e+00, Train l2: 0.0934, Vali l2: 0.6565
Epoch: 721, time: 0.063, Train Loss: 8.162e+00,Vali Loss: 9.507e-01, Train l2: 0.0935, Vali l2: 0.6474
Epoch: 722, time: 0.063, Train Loss: 8.163e+00,Vali Loss: 1.003e+00, Train l2: 0.0933, Vali l2: 0.6564
Epoch: 723, time: 0.063, Train Loss: 8.162e+00,Vali Loss: 9.891e-01, Train l2: 0.0934, Vali l2: 0.6624
Epoch: 724, time: 0.063, Train Loss: 8.162e+00,Vali Loss: 8.420e-01, Train l2: 0.0933, Vali l2: 0.6073
Epoch: 725, time: 0.063, Train Loss: 8.163e+00,Vali Loss: 9.417e-01, Train l2: 0.0934, Vali l2: 0.6370
Epoch: 726, time: 0.063, Train Loss: 8.163e+00,Vali Loss: 1.083e+00, Train l2: 0.0933, Vali l2: 0.6617
Epoch: 727, time: 0.063, Train Loss: 8.162e+00,Vali Loss: 1.149e+00, Train l2: 0.0933, Vali l2: 0.6636
Epoch: 728, time: 0.063, Train Loss: 8.162e+00,Vali Loss: 1.008e+00, Train l2: 0.0934, Vali l2: 0.6655
Epoch: 729, time: 0.063, Train Loss: 8.162e+00,Vali Loss: 9.798e-01, Train l2: 0.0935, Vali l2: 0.6449
Epoch: 730, time: 0.063, Train Loss: 8.162e+00,Vali Loss: 8.997e-01, Train l2: 0.0935, Vali l2: 0.5848
Epoch: 731, time: 0.063, Train Loss: 8.161e+00,Vali Loss: 7.671e-01, Train l2: 0.0935, Vali l2: 0.5984
Epoch: 732, time: 0.063, Train Loss: 8.162e+00,Vali Loss: 8.433e-01, Train l2: 0.0935, Vali l2: 0.6058
Epoch: 733, time: 0.063, Train Loss: 8.162e+00,Vali Loss: 9.318e-01, Train l2: 0.0934, Vali l2: 0.6318
Epoch: 734, time: 0.063, Train Loss: 8.161e+00,Vali Loss: 9.034e-01, Train l2: 0.0936, Vali l2: 0.6396
Epoch: 735, time: 0.063, Train Loss: 8.161e+00,Vali Loss: 9.357e-01, Train l2: 0.0935, Vali l2: 0.6524
Epoch: 736, time: 0.067, Train Loss: 8.162e+00,Vali Loss: 9.508e-01, Train l2: 0.0933, Vali l2: 0.6199
Epoch: 737, time: 0.063, Train Loss: 8.161e+00,Vali Loss: 1.162e+00, Train l2: 0.0933, Vali l2: 0.6612
Epoch: 738, time: 0.063, Train Loss: 8.161e+00,Vali Loss: 8.336e-01, Train l2: 0.0934, Vali l2: 0.6116
Epoch: 739, time: 0.063, Train Loss: 8.161e+00,Vali Loss: 9.325e-01, Train l2: 0.0933, Vali l2: 0.6139
Epoch: 740, time: 0.063, Train Loss: 8.161e+00,Vali Loss: 1.038e+00, Train l2: 0.0935, Vali l2: 0.6402
Epoch: 741, time: 0.063, Train Loss: 8.161e+00,Vali Loss: 1.020e+00, Train l2: 0.0933, Vali l2: 0.6295
Epoch: 742, time: 0.063, Train Loss: 8.161e+00,Vali Loss: 7.874e-01, Train l2: 0.0933, Vali l2: 0.6072
Epoch: 743, time: 0.063, Train Loss: 8.161e+00,Vali Loss: 8.767e-01, Train l2: 0.0935, Vali l2: 0.5997
Epoch: 744, time: 0.063, Train Loss: 8.161e+00,Vali Loss: 1.105e+00, Train l2: 0.0934, Vali l2: 0.6709
Epoch: 745, time: 0.063, Train Loss: 8.161e+00,Vali Loss: 1.040e+00, Train l2: 0.0935, Vali l2: 0.6550
Epoch: 746, time: 0.063, Train Loss: 8.161e+00,Vali Loss: 9.512e-01, Train l2: 0.0934, Vali l2: 0.6316
Epoch: 747, time: 0.063, Train Loss: 8.161e+00,Vali Loss: 9.850e-01, Train l2: 0.0934, Vali l2: 0.6346
Epoch: 748, time: 0.063, Train Loss: 8.161e+00,Vali Loss: 9.032e-01, Train l2: 0.0935, Vali l2: 0.6300
Epoch: 749, time: 0.063, Train Loss: 8.160e+00,Vali Loss: 8.339e-01, Train l2: 0.0934, Vali l2: 0.6104
Epoch: 750, time: 0.063, Train Loss: 8.161e+00,Vali Loss: 9.107e-01, Train l2: 0.0934, Vali l2: 0.6411
Epoch: 751, time: 0.063, Train Loss: 8.161e+00,Vali Loss: 1.130e+00, Train l2: 0.0933, Vali l2: 0.6727
Epoch: 752, time: 0.063, Train Loss: 8.160e+00,Vali Loss: 9.579e-01, Train l2: 0.0933, Vali l2: 0.6612
Epoch: 753, time: 0.063, Train Loss: 8.160e+00,Vali Loss: 1.132e+00, Train l2: 0.0934, Vali l2: 0.6691
Epoch: 754, time: 0.063, Train Loss: 8.160e+00,Vali Loss: 9.772e-01, Train l2: 0.0933, Vali l2: 0.6506
Epoch: 755, time: 0.064, Train Loss: 8.160e+00,Vali Loss: 1.013e+00, Train l2: 0.0933, Vali l2: 0.6602
Epoch: 756, time: 0.063, Train Loss: 8.160e+00,Vali Loss: 9.272e-01, Train l2: 0.0934, Vali l2: 0.6189
Epoch: 757, time: 0.063, Train Loss: 8.160e+00,Vali Loss: 9.409e-01, Train l2: 0.0934, Vali l2: 0.6492
Epoch: 758, time: 0.063, Train Loss: 8.160e+00,Vali Loss: 1.115e+00, Train l2: 0.0934, Vali l2: 0.6632
Epoch: 759, time: 0.063, Train Loss: 8.160e+00,Vali Loss: 9.466e-01, Train l2: 0.0933, Vali l2: 0.6142
Epoch: 760, time: 0.063, Train Loss: 8.160e+00,Vali Loss: 9.875e-01, Train l2: 0.0933, Vali l2: 0.6736
Epoch: 761, time: 0.063, Train Loss: 8.160e+00,Vali Loss: 1.009e+00, Train l2: 0.0936, Vali l2: 0.6402
Epoch: 762, time: 0.063, Train Loss: 8.160e+00,Vali Loss: 1.056e+00, Train l2: 0.0933, Vali l2: 0.6546
Epoch: 763, time: 0.063, Train Loss: 8.160e+00,Vali Loss: 1.171e+00, Train l2: 0.0934, Vali l2: 0.6886
Epoch: 764, time: 0.063, Train Loss: 8.159e+00,Vali Loss: 1.097e+00, Train l2: 0.0934, Vali l2: 0.6740
Epoch: 765, time: 0.063, Train Loss: 8.160e+00,Vali Loss: 1.094e+00, Train l2: 0.0934, Vali l2: 0.6611
Epoch: 766, time: 0.063, Train Loss: 8.160e+00,Vali Loss: 1.003e+00, Train l2: 0.0933, Vali l2: 0.6317
Epoch: 767, time: 0.063, Train Loss: 8.159e+00,Vali Loss: 1.127e+00, Train l2: 0.0933, Vali l2: 0.6705
Epoch: 768, time: 0.063, Train Loss: 8.159e+00,Vali Loss: 9.662e-01, Train l2: 0.0932, Vali l2: 0.6378
Epoch: 769, time: 0.063, Train Loss: 8.160e+00,Vali Loss: 1.051e+00, Train l2: 0.0935, Vali l2: 0.6576
Epoch: 770, time: 0.063, Train Loss: 8.159e+00,Vali Loss: 7.941e-01, Train l2: 0.0934, Vali l2: 0.6145
Epoch: 771, time: 0.063, Train Loss: 8.159e+00,Vali Loss: 8.132e-01, Train l2: 0.0933, Vali l2: 0.5939
Epoch: 772, time: 0.063, Train Loss: 8.160e+00,Vali Loss: 9.311e-01, Train l2: 0.0934, Vali l2: 0.6319
Epoch: 773, time: 0.063, Train Loss: 8.159e+00,Vali Loss: 9.850e-01, Train l2: 0.0934, Vali l2: 0.6739
Epoch: 774, time: 0.063, Train Loss: 8.158e+00,Vali Loss: 1.174e+00, Train l2: 0.0935, Vali l2: 0.7003
Epoch: 775, time: 0.063, Train Loss: 8.159e+00,Vali Loss: 9.931e-01, Train l2: 0.0933, Vali l2: 0.6620
Epoch: 776, time: 0.063, Train Loss: 8.159e+00,Vali Loss: 9.947e-01, Train l2: 0.0933, Vali l2: 0.6579
Epoch: 777, time: 0.063, Train Loss: 8.159e+00,Vali Loss: 1.083e+00, Train l2: 0.0933, Vali l2: 0.6561
Epoch: 778, time: 0.063, Train Loss: 8.158e+00,Vali Loss: 8.490e-01, Train l2: 0.0933, Vali l2: 0.6135
Epoch: 779, time: 0.063, Train Loss: 8.159e+00,Vali Loss: 1.242e+00, Train l2: 0.0933, Vali l2: 0.6881
Epoch: 780, time: 0.064, Train Loss: 8.159e+00,Vali Loss: 9.483e-01, Train l2: 0.0934, Vali l2: 0.6190
Epoch: 781, time: 0.063, Train Loss: 8.158e+00,Vali Loss: 8.861e-01, Train l2: 0.0933, Vali l2: 0.6220
Epoch: 782, time: 0.063, Train Loss: 8.158e+00,Vali Loss: 9.689e-01, Train l2: 0.0933, Vali l2: 0.6303
Epoch: 783, time: 0.063, Train Loss: 8.158e+00,Vali Loss: 1.199e+00, Train l2: 0.0934, Vali l2: 0.6743
Epoch: 784, time: 0.063, Train Loss: 8.158e+00,Vali Loss: 9.669e-01, Train l2: 0.0932, Vali l2: 0.6202
Epoch: 785, time: 0.063, Train Loss: 8.158e+00,Vali Loss: 8.370e-01, Train l2: 0.0933, Vali l2: 0.5832
Epoch: 786, time: 0.063, Train Loss: 8.158e+00,Vali Loss: 1.085e+00, Train l2: 0.0933, Vali l2: 0.6694
Epoch: 787, time: 0.063, Train Loss: 8.158e+00,Vali Loss: 7.402e-01, Train l2: 0.0933, Vali l2: 0.5753
Epoch: 788, time: 0.063, Train Loss: 8.158e+00,Vali Loss: 9.859e-01, Train l2: 0.0935, Vali l2: 0.6478
Epoch: 789, time: 0.064, Train Loss: 8.158e+00,Vali Loss: 9.957e-01, Train l2: 0.0934, Vali l2: 0.6666
Epoch: 790, time: 0.063, Train Loss: 8.158e+00,Vali Loss: 1.106e+00, Train l2: 0.0933, Vali l2: 0.6656
Epoch: 791, time: 0.063, Train Loss: 8.158e+00,Vali Loss: 1.028e+00, Train l2: 0.0933, Vali l2: 0.6564
Epoch: 792, time: 0.063, Train Loss: 8.158e+00,Vali Loss: 8.495e-01, Train l2: 0.0932, Vali l2: 0.6007
Epoch: 793, time: 0.063, Train Loss: 8.157e+00,Vali Loss: 1.029e+00, Train l2: 0.0933, Vali l2: 0.6220
Epoch: 794, time: 0.063, Train Loss: 8.158e+00,Vali Loss: 7.810e-01, Train l2: 0.0933, Vali l2: 0.6064
Epoch: 795, time: 0.063, Train Loss: 8.158e+00,Vali Loss: 8.686e-01, Train l2: 0.0933, Vali l2: 0.6284
Epoch: 796, time: 0.063, Train Loss: 8.157e+00,Vali Loss: 9.956e-01, Train l2: 0.0932, Vali l2: 0.6633
Epoch: 797, time: 0.063, Train Loss: 8.157e+00,Vali Loss: 1.189e+00, Train l2: 0.0933, Vali l2: 0.7073
Epoch: 798, time: 0.063, Train Loss: 8.157e+00,Vali Loss: 9.232e-01, Train l2: 0.0933, Vali l2: 0.6155
Epoch: 799, time: 0.063, Train Loss: 8.157e+00,Vali Loss: 9.397e-01, Train l2: 0.0932, Vali l2: 0.6416
Epoch: 800, time: 0.063, Train Loss: 8.157e+00,Vali Loss: 9.195e-01, Train l2: 0.0933, Vali l2: 0.6383
Epoch: 801, time: 0.063, Train Loss: 8.157e+00,Vali Loss: 1.296e+00, Train l2: 0.0931, Vali l2: 0.6991
Epoch: 802, time: 0.063, Train Loss: 8.157e+00,Vali Loss: 8.674e-01, Train l2: 0.0932, Vali l2: 0.6230
Epoch: 803, time: 0.063, Train Loss: 8.157e+00,Vali Loss: 1.164e+00, Train l2: 0.0932, Vali l2: 0.6600
Epoch: 804, time: 0.063, Train Loss: 8.157e+00,Vali Loss: 1.174e+00, Train l2: 0.0932, Vali l2: 0.6722
Epoch: 805, time: 0.063, Train Loss: 8.157e+00,Vali Loss: 7.750e-01, Train l2: 0.0931, Vali l2: 0.6011
Epoch: 806, time: 0.063, Train Loss: 8.157e+00,Vali Loss: 9.665e-01, Train l2: 0.0931, Vali l2: 0.6230
Epoch: 807, time: 0.063, Train Loss: 8.157e+00,Vali Loss: 8.390e-01, Train l2: 0.0931, Vali l2: 0.6061
Epoch: 808, time: 0.063, Train Loss: 8.157e+00,Vali Loss: 8.337e-01, Train l2: 0.0932, Vali l2: 0.5916
Epoch: 809, time: 0.063, Train Loss: 8.157e+00,Vali Loss: 1.069e+00, Train l2: 0.0932, Vali l2: 0.6789
Epoch: 810, time: 0.063, Train Loss: 8.157e+00,Vali Loss: 9.494e-01, Train l2: 0.0932, Vali l2: 0.6538
Epoch: 811, time: 0.063, Train Loss: 8.157e+00,Vali Loss: 1.116e+00, Train l2: 0.0931, Vali l2: 0.6646
Epoch: 812, time: 0.063, Train Loss: 8.157e+00,Vali Loss: 1.003e+00, Train l2: 0.0931, Vali l2: 0.6363
Epoch: 813, time: 0.063, Train Loss: 8.157e+00,Vali Loss: 8.109e-01, Train l2: 0.0931, Vali l2: 0.6152
Epoch: 814, time: 0.063, Train Loss: 8.157e+00,Vali Loss: 9.617e-01, Train l2: 0.0932, Vali l2: 0.6374
Epoch: 815, time: 0.063, Train Loss: 8.157e+00,Vali Loss: 1.006e+00, Train l2: 0.0932, Vali l2: 0.6528
Epoch: 816, time: 0.063, Train Loss: 8.157e+00,Vali Loss: 9.026e-01, Train l2: 0.0932, Vali l2: 0.6272
Epoch: 817, time: 0.063, Train Loss: 8.157e+00,Vali Loss: 9.780e-01, Train l2: 0.0932, Vali l2: 0.6558
Epoch: 818, time: 0.063, Train Loss: 8.157e+00,Vali Loss: 9.747e-01, Train l2: 0.0932, Vali l2: 0.6462
Epoch: 819, time: 0.063, Train Loss: 8.157e+00,Vali Loss: 8.918e-01, Train l2: 0.0932, Vali l2: 0.6325
Epoch: 820, time: 0.063, Train Loss: 8.157e+00,Vali Loss: 8.976e-01, Train l2: 0.0932, Vali l2: 0.6357
Epoch: 821, time: 0.063, Train Loss: 8.156e+00,Vali Loss: 1.008e+00, Train l2: 0.0932, Vali l2: 0.6409
Epoch: 822, time: 0.063, Train Loss: 8.156e+00,Vali Loss: 9.468e-01, Train l2: 0.0932, Vali l2: 0.6220
Epoch: 823, time: 0.063, Train Loss: 8.156e+00,Vali Loss: 8.690e-01, Train l2: 0.0931, Vali l2: 0.6457
Epoch: 824, time: 0.063, Train Loss: 8.156e+00,Vali Loss: 1.189e+00, Train l2: 0.0931, Vali l2: 0.6676
Epoch: 825, time: 0.063, Train Loss: 8.156e+00,Vali Loss: 1.004e+00, Train l2: 0.0931, Vali l2: 0.6444
Epoch: 826, time: 0.063, Train Loss: 8.156e+00,Vali Loss: 1.098e+00, Train l2: 0.0931, Vali l2: 0.6479
Epoch: 827, time: 0.063, Train Loss: 8.156e+00,Vali Loss: 1.270e+00, Train l2: 0.0932, Vali l2: 0.7049
