Epoch: 0, time: 0.561, Train Loss: 1.889e+01,Vali Loss: 1.378e+01, Train l2: 0.7967, Vali l2: 0.5125
Epoch: 621, time: 0.135, Train Loss: 2.485e-01,Vali Loss: 3.315e+00, Train l2: 0.0699, Vali l2: 0.1786
Epoch: 622, time: 0.137, Train Loss: 2.387e-01,Vali Loss: 3.486e+00, Train l2: 0.0696, Vali l2: 0.1826
Epoch: 623, time: 0.133, Train Loss: 2.405e-01,Vali Loss: 3.368e+00, Train l2: 0.0696, Vali l2: 0.1792
Epoch: 624, time: 0.135, Train Loss: 2.313e-01,Vali Loss: 3.275e+00, Train l2: 0.0694, Vali l2: 0.1770
Epoch: 625, time: 0.136, Train Loss: 2.401e-01,Vali Loss: 3.405e+00, Train l2: 0.0698, Vali l2: 0.1805
Epoch: 626, time: 0.136, Train Loss: 2.463e-01,Vali Loss: 3.523e+00, Train l2: 0.0699, Vali l2: 0.1839
Epoch: 627, time: 0.135, Train Loss: 2.663e-01,Vali Loss: 3.283e+00, Train l2: 0.0705, Vali l2: 0.1768
Epoch: 628, time: 0.134, Train Loss: 2.308e-01,Vali Loss: 3.524e+00, Train l2: 0.0693, Vali l2: 0.1835
Epoch: 629, time: 0.135, Train Loss: 2.367e-01,Vali Loss: 3.368e+00, Train l2: 0.0694, Vali l2: 0.1782
Epoch: 630, time: 0.136, Train Loss: 2.432e-01,Vali Loss: 3.451e+00, Train l2: 0.0698, Vali l2: 0.1824
Epoch: 631, time: 0.135, Train Loss: 2.538e-01,Vali Loss: 3.365e+00, Train l2: 0.0702, Vali l2: 0.1799
Epoch: 632, time: 0.137, Train Loss: 2.264e-01,Vali Loss: 3.435e+00, Train l2: 0.0692, Vali l2: 0.1811
Epoch: 633, time: 0.136, Train Loss: 2.432e-01,Vali Loss: 3.417e+00, Train l2: 0.0698, Vali l2: 0.1807
Epoch: 634, time: 0.132, Train Loss: 2.334e-01,Vali Loss: 3.375e+00, Train l2: 0.0695, Vali l2: 0.1786
Epoch: 635, time: 0.135, Train Loss: 2.339e-01,Vali Loss: 3.364e+00, Train l2: 0.0695, Vali l2: 0.1786
Epoch: 636, time: 0.136, Train Loss: 2.299e-01,Vali Loss: 3.416e+00, Train l2: 0.0693, Vali l2: 0.1801
Epoch: 637, time: 0.136, Train Loss: 2.618e-01,Vali Loss: 3.604e+00, Train l2: 0.0704, Vali l2: 0.1853
Epoch: 638, time: 0.133, Train Loss: 2.285e-01,Vali Loss: 3.198e+00, Train l2: 0.0692, Vali l2: 0.1747
Epoch: 639, time: 0.135, Train Loss: 2.592e-01,Vali Loss: 3.481e+00, Train l2: 0.0705, Vali l2: 0.1822
Epoch: 640, time: 0.134, Train Loss: 2.414e-01,Vali Loss: 3.281e+00, Train l2: 0.0696, Vali l2: 0.1758
Epoch: 641, time: 0.135, Train Loss: 2.840e-01,Vali Loss: 3.549e+00, Train l2: 0.0712, Vali l2: 0.1832
Epoch: 642, time: 0.135, Train Loss: 2.824e-01,Vali Loss: 3.132e+00, Train l2: 0.0711, Vali l2: 0.1727
Epoch: 643, time: 0.136, Train Loss: 2.446e-01,Vali Loss: 3.596e+00, Train l2: 0.0699, Vali l2: 0.1857
Epoch: 644, time: 0.136, Train Loss: 2.264e-01,Vali Loss: 3.368e+00, Train l2: 0.0691, Vali l2: 0.1800
Epoch: 645, time: 0.135, Train Loss: 2.341e-01,Vali Loss: 3.513e+00, Train l2: 0.0694, Vali l2: 0.1830
Epoch: 646, time: 0.136, Train Loss: 2.360e-01,Vali Loss: 3.346e+00, Train l2: 0.0695, Vali l2: 0.1780
Epoch: 647, time: 0.137, Train Loss: 2.344e-01,Vali Loss: 3.401e+00, Train l2: 0.0694, Vali l2: 0.1804
Epoch: 648, time: 0.137, Train Loss: 2.493e-01,Vali Loss: 3.419e+00, Train l2: 0.0698, Vali l2: 0.1809
Epoch: 649, time: 0.134, Train Loss: 2.412e-01,Vali Loss: 3.416e+00, Train l2: 0.0696, Vali l2: 0.1797
Epoch: 650, time: 0.136, Train Loss: 2.490e-01,Vali Loss: 3.331e+00, Train l2: 0.0699, Vali l2: 0.1767
Epoch: 651, time: 0.136, Train Loss: 2.287e-01,Vali Loss: 3.471e+00, Train l2: 0.0691, Vali l2: 0.1819
Epoch: 652, time: 0.137, Train Loss: 2.291e-01,Vali Loss: 3.437e+00, Train l2: 0.0693, Vali l2: 0.1806
Epoch: 653, time: 0.135, Train Loss: 2.387e-01,Vali Loss: 3.362e+00, Train l2: 0.0695, Vali l2: 0.1779
Epoch: 654, time: 0.137, Train Loss: 2.335e-01,Vali Loss: 3.326e+00, Train l2: 0.0692, Vali l2: 0.1782
Epoch: 655, time: 0.134, Train Loss: 2.699e-01,Vali Loss: 3.694e+00, Train l2: 0.0705, Vali l2: 0.1878
Epoch: 656, time: 0.136, Train Loss: 2.266e-01,Vali Loss: 3.356e+00, Train l2: 0.0689, Vali l2: 0.1787
Epoch: 657, time: 0.137, Train Loss: 2.441e-01,Vali Loss: 3.480e+00, Train l2: 0.0696, Vali l2: 0.1814
Epoch: 658, time: 0.136, Train Loss: 2.325e-01,Vali Loss: 3.309e+00, Train l2: 0.0691, Vali l2: 0.1766
Epoch: 659, time: 0.134, Train Loss: 2.528e-01,Vali Loss: 3.391e+00, Train l2: 0.0699, Vali l2: 0.1785
Epoch: 660, time: 0.136, Train Loss: 2.408e-01,Vali Loss: 3.343e+00, Train l2: 0.0695, Vali l2: 0.1799
Epoch: 661, time: 0.136, Train Loss: 2.303e-01,Vali Loss: 3.512e+00, Train l2: 0.0691, Vali l2: 0.1831
Epoch: 662, time: 0.136, Train Loss: 2.503e-01,Vali Loss: 3.374e+00, Train l2: 0.0699, Vali l2: 0.1793
Epoch: 663, time: 0.137, Train Loss: 2.751e-01,Vali Loss: 3.723e+00, Train l2: 0.0707, Vali l2: 0.1880
Epoch: 664, time: 0.137, Train Loss: 2.376e-01,Vali Loss: 3.400e+00, Train l2: 0.0695, Vali l2: 0.1794
Epoch: 665, time: 0.135, Train Loss: 2.290e-01,Vali Loss: 3.407e+00, Train l2: 0.0691, Vali l2: 0.1798
Epoch: 666, time: 0.137, Train Loss: 2.496e-01,Vali Loss: 3.272e+00, Train l2: 0.0699, Vali l2: 0.1753
Epoch: 667, time: 0.138, Train Loss: 2.265e-01,Vali Loss: 3.601e+00, Train l2: 0.0690, Vali l2: 0.1847
Epoch: 668, time: 0.134, Train Loss: 2.539e-01,Vali Loss: 3.375e+00, Train l2: 0.0702, Vali l2: 0.1798
Epoch: 669, time: 0.136, Train Loss: 2.846e-01,Vali Loss: 3.702e+00, Train l2: 0.0708, Vali l2: 0.1886
Epoch: 670, time: 0.136, Train Loss: 2.330e-01,Vali Loss: 3.348e+00, Train l2: 0.0692, Vali l2: 0.1780
Epoch: 671, time: 0.136, Train Loss: 2.297e-01,Vali Loss: 3.439e+00, Train l2: 0.0691, Vali l2: 0.1797
Epoch: 672, time: 0.138, Train Loss: 2.424e-01,Vali Loss: 3.399e+00, Train l2: 0.0696, Vali l2: 0.1797
Epoch: 673, time: 0.136, Train Loss: 2.301e-01,Vali Loss: 3.360e+00, Train l2: 0.0690, Vali l2: 0.1784
Epoch: 674, time: 0.135, Train Loss: 2.267e-01,Vali Loss: 3.444e+00, Train l2: 0.0689, Vali l2: 0.1813
Epoch: 675, time: 0.136, Train Loss: 2.325e-01,Vali Loss: 3.449e+00, Train l2: 0.0690, Vali l2: 0.1816
Epoch: 676, time: 0.136, Train Loss: 2.310e-01,Vali Loss: 3.312e+00, Train l2: 0.0692, Vali l2: 0.1774
Epoch: 677, time: 0.136, Train Loss: 2.360e-01,Vali Loss: 3.452e+00, Train l2: 0.0694, Vali l2: 0.1814
Epoch: 678, time: 0.139, Train Loss: 2.513e-01,Vali Loss: 3.412e+00, Train l2: 0.0698, Vali l2: 0.1804
Epoch: 679, time: 0.136, Train Loss: 2.238e-01,Vali Loss: 3.484e+00, Train l2: 0.0688, Vali l2: 0.1823
Epoch: 680, time: 0.136, Train Loss: 2.336e-01,Vali Loss: 3.417e+00, Train l2: 0.0692, Vali l2: 0.1800
Epoch: 681, time: 0.134, Train Loss: 2.441e-01,Vali Loss: 3.601e+00, Train l2: 0.0695, Vali l2: 0.1849
Epoch: 682, time: 0.138, Train Loss: 2.477e-01,Vali Loss: 3.358e+00, Train l2: 0.0697, Vali l2: 0.1789
Epoch: 683, time: 0.137, Train Loss: 2.329e-01,Vali Loss: 3.487e+00, Train l2: 0.0691, Vali l2: 0.1814
Epoch: 684, time: 0.137, Train Loss: 2.315e-01,Vali Loss: 3.561e+00, Train l2: 0.0689, Vali l2: 0.1844
Epoch: 685, time: 0.137, Train Loss: 2.476e-01,Vali Loss: 3.464e+00, Train l2: 0.0696, Vali l2: 0.1813
Epoch: 686, time: 0.135, Train Loss: 2.249e-01,Vali Loss: 3.481e+00, Train l2: 0.0688, Vali l2: 0.1827
Epoch: 687, time: 0.136, Train Loss: 2.344e-01,Vali Loss: 3.325e+00, Train l2: 0.0692, Vali l2: 0.1776
Epoch: 688, time: 0.134, Train Loss: 2.511e-01,Vali Loss: 3.379e+00, Train l2: 0.0697, Vali l2: 0.1795
Epoch: 689, time: 0.135, Train Loss: 2.444e-01,Vali Loss: 3.517e+00, Train l2: 0.0694, Vali l2: 0.1831
Epoch: 690, time: 0.138, Train Loss: 2.292e-01,Vali Loss: 3.341e+00, Train l2: 0.0690, Vali l2: 0.1783
Epoch: 691, time: 0.136, Train Loss: 2.419e-01,Vali Loss: 3.419e+00, Train l2: 0.0694, Vali l2: 0.1796
Epoch: 692, time: 0.136, Train Loss: 2.275e-01,Vali Loss: 3.402e+00, Train l2: 0.0689, Vali l2: 0.1800
Epoch: 693, time: 0.136, Train Loss: 2.254e-01,Vali Loss: 3.412e+00, Train l2: 0.0688, Vali l2: 0.1807
Epoch: 694, time: 0.136, Train Loss: 2.237e-01,Vali Loss: 3.469e+00, Train l2: 0.0687, Vali l2: 0.1811
Epoch: 695, time: 0.136, Train Loss: 2.354e-01,Vali Loss: 3.522e+00, Train l2: 0.0693, Vali l2: 0.1834
Epoch: 696, time: 0.137, Train Loss: 2.435e-01,Vali Loss: 3.353e+00, Train l2: 0.0694, Vali l2: 0.1791
Epoch: 697, time: 0.132, Train Loss: 2.315e-01,Vali Loss: 3.529e+00, Train l2: 0.0689, Vali l2: 0.1831
Epoch: 698, time: 0.135, Train Loss: 2.582e-01,Vali Loss: 3.304e+00, Train l2: 0.0701, Vali l2: 0.1771
Epoch: 699, time: 0.134, Train Loss: 2.466e-01,Vali Loss: 3.504e+00, Train l2: 0.0695, Vali l2: 0.1815
Epoch: 700, time: 0.133, Train Loss: 2.199e-01,Vali Loss: 3.486e+00, Train l2: 0.0684, Vali l2: 0.1819
Epoch: 701, time: 0.135, Train Loss: 2.210e-01,Vali Loss: 3.464e+00, Train l2: 0.0685, Vali l2: 0.1818
Epoch: 702, time: 0.138, Train Loss: 2.280e-01,Vali Loss: 3.431e+00, Train l2: 0.0688, Vali l2: 0.1803
Epoch: 703, time: 0.137, Train Loss: 2.285e-01,Vali Loss: 3.523e+00, Train l2: 0.0688, Vali l2: 0.1829
Epoch: 704, time: 0.138, Train Loss: 2.262e-01,Vali Loss: 3.482e+00, Train l2: 0.0686, Vali l2: 0.1818
Epoch: 705, time: 0.135, Train Loss: 2.206e-01,Vali Loss: 3.440e+00, Train l2: 0.0684, Vali l2: 0.1805
Epoch: 706, time: 0.136, Train Loss: 2.271e-01,Vali Loss: 3.459e+00, Train l2: 0.0687, Vali l2: 0.1810
Epoch: 707, time: 0.138, Train Loss: 2.273e-01,Vali Loss: 3.424e+00, Train l2: 0.0686, Vali l2: 0.1802
Epoch: 708, time: 0.136, Train Loss: 2.199e-01,Vali Loss: 3.578e+00, Train l2: 0.0684, Vali l2: 0.1847
Epoch: 709, time: 0.135, Train Loss: 2.326e-01,Vali Loss: 3.584e+00, Train l2: 0.0688, Vali l2: 0.1840
Epoch: 710, time: 0.137, Train Loss: 2.229e-01,Vali Loss: 3.421e+00, Train l2: 0.0685, Vali l2: 0.1799
Epoch: 711, time: 0.135, Train Loss: 2.284e-01,Vali Loss: 3.405e+00, Train l2: 0.0687, Vali l2: 0.1803
Epoch: 712, time: 0.136, Train Loss: 2.275e-01,Vali Loss: 3.422e+00, Train l2: 0.0687, Vali l2: 0.1803
Epoch: 713, time: 0.135, Train Loss: 2.221e-01,Vali Loss: 3.525e+00, Train l2: 0.0684, Vali l2: 0.1835
Epoch: 714, time: 0.135, Train Loss: 2.305e-01,Vali Loss: 3.491e+00, Train l2: 0.0688, Vali l2: 0.1817
Epoch: 715, time: 0.135, Train Loss: 2.269e-01,Vali Loss: 3.514e+00, Train l2: 0.0686, Vali l2: 0.1830
Epoch: 716, time: 0.136, Train Loss: 2.286e-01,Vali Loss: 3.556e+00, Train l2: 0.0687, Vali l2: 0.1836
Epoch: 717, time: 0.137, Train Loss: 2.222e-01,Vali Loss: 3.492e+00, Train l2: 0.0684, Vali l2: 0.1816
Epoch: 718, time: 0.137, Train Loss: 2.290e-01,Vali Loss: 3.373e+00, Train l2: 0.0687, Vali l2: 0.1794
Epoch: 719, time: 0.137, Train Loss: 2.270e-01,Vali Loss: 3.483e+00, Train l2: 0.0686, Vali l2: 0.1817
Epoch: 720, time: 0.134, Train Loss: 2.223e-01,Vali Loss: 3.503e+00, Train l2: 0.0685, Vali l2: 0.1825
Epoch: 721, time: 0.135, Train Loss: 2.217e-01,Vali Loss: 3.469e+00, Train l2: 0.0684, Vali l2: 0.1821
Epoch: 722, time: 0.137, Train Loss: 2.301e-01,Vali Loss: 3.411e+00, Train l2: 0.0688, Vali l2: 0.1805
Epoch: 723, time: 0.137, Train Loss: 2.220e-01,Vali Loss: 3.508e+00, Train l2: 0.0684, Vali l2: 0.1822
Epoch: 724, time: 0.134, Train Loss: 2.262e-01,Vali Loss: 3.486e+00, Train l2: 0.0685, Vali l2: 0.1820
Epoch: 725, time: 0.136, Train Loss: 2.329e-01,Vali Loss: 3.577e+00, Train l2: 0.0688, Vali l2: 0.1841
Epoch: 726, time: 0.138, Train Loss: 2.195e-01,Vali Loss: 3.420e+00, Train l2: 0.0683, Vali l2: 0.1802
Epoch: 727, time: 0.136, Train Loss: 2.305e-01,Vali Loss: 3.486e+00, Train l2: 0.0688, Vali l2: 0.1820
Epoch: 728, time: 0.137, Train Loss: 2.217e-01,Vali Loss: 3.430e+00, Train l2: 0.0684, Vali l2: 0.1808
Epoch: 729, time: 0.136, Train Loss: 2.200e-01,Vali Loss: 3.448e+00, Train l2: 0.0683, Vali l2: 0.1811
Epoch: 730, time: 0.135, Train Loss: 2.255e-01,Vali Loss: 3.527e+00, Train l2: 0.0685, Vali l2: 0.1834
Epoch: 731, time: 0.138, Train Loss: 2.284e-01,Vali Loss: 3.428e+00, Train l2: 0.0686, Vali l2: 0.1799
Epoch: 732, time: 0.135, Train Loss: 2.222e-01,Vali Loss: 3.474e+00, Train l2: 0.0684, Vali l2: 0.1823
Epoch: 733, time: 0.134, Train Loss: 2.232e-01,Vali Loss: 3.479e+00, Train l2: 0.0685, Vali l2: 0.1815
Epoch: 734, time: 0.135, Train Loss: 2.215e-01,Vali Loss: 3.513e+00, Train l2: 0.0683, Vali l2: 0.1822
Epoch: 735, time: 0.136, Train Loss: 2.269e-01,Vali Loss: 3.454e+00, Train l2: 0.0686, Vali l2: 0.1808
Epoch: 736, time: 0.136, Train Loss: 2.209e-01,Vali Loss: 3.515e+00, Train l2: 0.0683, Vali l2: 0.1823
Epoch: 737, time: 0.135, Train Loss: 2.258e-01,Vali Loss: 3.446e+00, Train l2: 0.0686, Vali l2: 0.1811
Epoch: 738, time: 0.136, Train Loss: 2.246e-01,Vali Loss: 3.536e+00, Train l2: 0.0685, Vali l2: 0.1840
Epoch: 739, time: 0.138, Train Loss: 2.341e-01,Vali Loss: 3.362e+00, Train l2: 0.0688, Vali l2: 0.1781
Epoch: 740, time: 0.137, Train Loss: 2.492e-01,Vali Loss: 3.625e+00, Train l2: 0.0695, Vali l2: 0.1848
Epoch: 741, time: 0.136, Train Loss: 2.211e-01,Vali Loss: 3.392e+00, Train l2: 0.0683, Vali l2: 0.1793
Epoch: 742, time: 0.134, Train Loss: 2.239e-01,Vali Loss: 3.425e+00, Train l2: 0.0684, Vali l2: 0.1801
Epoch: 743, time: 0.137, Train Loss: 2.298e-01,Vali Loss: 3.498e+00, Train l2: 0.0686, Vali l2: 0.1824
Epoch: 744, time: 0.138, Train Loss: 2.336e-01,Vali Loss: 3.341e+00, Train l2: 0.0688, Vali l2: 0.1781
Epoch: 745, time: 0.138, Train Loss: 2.187e-01,Vali Loss: 3.582e+00, Train l2: 0.0682, Vali l2: 0.1844
Epoch: 746, time: 0.137, Train Loss: 2.315e-01,Vali Loss: 3.581e+00, Train l2: 0.0687, Vali l2: 0.1841
Epoch: 747, time: 0.138, Train Loss: 2.366e-01,Vali Loss: 3.443e+00, Train l2: 0.0690, Vali l2: 0.1805
Epoch: 748, time: 0.133, Train Loss: 2.229e-01,Vali Loss: 3.440e+00, Train l2: 0.0684, Vali l2: 0.1812
Epoch: 749, time: 0.136, Train Loss: 2.193e-01,Vali Loss: 3.551e+00, Train l2: 0.0682, Vali l2: 0.1835
Epoch: 750, time: 0.136, Train Loss: 2.271e-01,Vali Loss: 3.581e+00, Train l2: 0.0685, Vali l2: 0.1848
Epoch: 751, time: 0.135, Train Loss: 2.306e-01,Vali Loss: 3.393e+00, Train l2: 0.0687, Vali l2: 0.1790
Epoch: 752, time: 0.136, Train Loss: 2.209e-01,Vali Loss: 3.479e+00, Train l2: 0.0683, Vali l2: 0.1825
Epoch: 753, time: 0.134, Train Loss: 2.253e-01,Vali Loss: 3.497e+00, Train l2: 0.0685, Vali l2: 0.1832
Epoch: 754, time: 0.135, Train Loss: 2.371e-01,Vali Loss: 3.639e+00, Train l2: 0.0688, Vali l2: 0.1858
Epoch: 755, time: 0.135, Train Loss: 2.267e-01,Vali Loss: 3.427e+00, Train l2: 0.0685, Vali l2: 0.1806
Epoch: 756, time: 0.135, Train Loss: 2.213e-01,Vali Loss: 3.462e+00, Train l2: 0.0683, Vali l2: 0.1814
Epoch: 757, time: 0.135, Train Loss: 2.422e-01,Vali Loss: 3.695e+00, Train l2: 0.0692, Vali l2: 0.1874
Epoch: 758, time: 0.135, Train Loss: 2.174e-01,Vali Loss: 3.489e+00, Train l2: 0.0681, Vali l2: 0.1819
Epoch: 759, time: 0.136, Train Loss: 2.229e-01,Vali Loss: 3.434e+00, Train l2: 0.0683, Vali l2: 0.1797
Epoch: 760, time: 0.135, Train Loss: 2.261e-01,Vali Loss: 3.475e+00, Train l2: 0.0685, Vali l2: 0.1818
Epoch: 761, time: 0.136, Train Loss: 2.244e-01,Vali Loss: 3.553e+00, Train l2: 0.0684, Vali l2: 0.1836
Epoch: 762, time: 0.136, Train Loss: 2.205e-01,Vali Loss: 3.437e+00, Train l2: 0.0684, Vali l2: 0.1807
Epoch: 763, time: 0.134, Train Loss: 2.266e-01,Vali Loss: 3.453e+00, Train l2: 0.0685, Vali l2: 0.1813
Epoch: 764, time: 0.135, Train Loss: 2.225e-01,Vali Loss: 3.498e+00, Train l2: 0.0683, Vali l2: 0.1822
Epoch: 765, time: 0.136, Train Loss: 2.247e-01,Vali Loss: 3.476e+00, Train l2: 0.0684, Vali l2: 0.1817
Epoch: 766, time: 0.137, Train Loss: 2.300e-01,Vali Loss: 3.621e+00, Train l2: 0.0687, Vali l2: 0.1856
Epoch: 767, time: 0.135, Train Loss: 2.348e-01,Vali Loss: 3.394e+00, Train l2: 0.0687, Vali l2: 0.1797
Epoch: 768, time: 0.137, Train Loss: 2.214e-01,Vali Loss: 3.515e+00, Train l2: 0.0683, Vali l2: 0.1827
Epoch: 769, time: 0.136, Train Loss: 2.256e-01,Vali Loss: 3.448e+00, Train l2: 0.0684, Vali l2: 0.1803
Epoch: 770, time: 0.136, Train Loss: 2.243e-01,Vali Loss: 3.581e+00, Train l2: 0.0684, Vali l2: 0.1841
Epoch: 771, time: 0.135, Train Loss: 2.200e-01,Vali Loss: 3.424e+00, Train l2: 0.0682, Vali l2: 0.1803
Epoch: 772, time: 0.137, Train Loss: 2.226e-01,Vali Loss: 3.416e+00, Train l2: 0.0683, Vali l2: 0.1801
Epoch: 773, time: 0.136, Train Loss: 2.227e-01,Vali Loss: 3.511e+00, Train l2: 0.0682, Vali l2: 0.1819
Epoch: 774, time: 0.136, Train Loss: 2.231e-01,Vali Loss: 3.528e+00, Train l2: 0.0683, Vali l2: 0.1828
Epoch: 775, time: 0.136, Train Loss: 2.267e-01,Vali Loss: 3.534e+00, Train l2: 0.0685, Vali l2: 0.1835
Epoch: 776, time: 0.135, Train Loss: 2.273e-01,Vali Loss: 3.428e+00, Train l2: 0.0685, Vali l2: 0.1795
Epoch: 777, time: 0.136, Train Loss: 2.206e-01,Vali Loss: 3.540e+00, Train l2: 0.0682, Vali l2: 0.1837
Epoch: 778, time: 0.136, Train Loss: 2.251e-01,Vali Loss: 3.508e+00, Train l2: 0.0684, Vali l2: 0.1813
Epoch: 779, time: 0.134, Train Loss: 2.289e-01,Vali Loss: 3.632e+00, Train l2: 0.0685, Vali l2: 0.1858
Epoch: 780, time: 0.135, Train Loss: 2.183e-01,Vali Loss: 3.490e+00, Train l2: 0.0681, Vali l2: 0.1821
Epoch: 781, time: 0.136, Train Loss: 2.240e-01,Vali Loss: 3.547e+00, Train l2: 0.0683, Vali l2: 0.1834
Epoch: 782, time: 0.136, Train Loss: 2.202e-01,Vali Loss: 3.462e+00, Train l2: 0.0682, Vali l2: 0.1816
Epoch: 783, time: 0.138, Train Loss: 2.222e-01,Vali Loss: 3.430e+00, Train l2: 0.0682, Vali l2: 0.1800
Epoch: 784, time: 0.136, Train Loss: 2.194e-01,Vali Loss: 3.520e+00, Train l2: 0.0681, Vali l2: 0.1825
Epoch: 785, time: 0.137, Train Loss: 2.228e-01,Vali Loss: 3.542e+00, Train l2: 0.0683, Vali l2: 0.1834
Epoch: 786, time: 0.136, Train Loss: 2.262e-01,Vali Loss: 3.511e+00, Train l2: 0.0684, Vali l2: 0.1824
Epoch: 787, time: 0.134, Train Loss: 2.216e-01,Vali Loss: 3.541e+00, Train l2: 0.0682, Vali l2: 0.1831
Epoch: 788, time: 0.136, Train Loss: 2.277e-01,Vali Loss: 3.614e+00, Train l2: 0.0684, Vali l2: 0.1847
Epoch: 789, time: 0.136, Train Loss: 2.177e-01,Vali Loss: 3.473e+00, Train l2: 0.0681, Vali l2: 0.1814
Epoch: 790, time: 0.135, Train Loss: 2.256e-01,Vali Loss: 3.530e+00, Train l2: 0.0684, Vali l2: 0.1827
Epoch: 791, time: 0.135, Train Loss: 2.214e-01,Vali Loss: 3.497e+00, Train l2: 0.0682, Vali l2: 0.1818
Epoch: 792, time: 0.134, Train Loss: 2.195e-01,Vali Loss: 3.492e+00, Train l2: 0.0681, Vali l2: 0.1826
Epoch: 793, time: 0.135, Train Loss: 2.241e-01,Vali Loss: 3.526e+00, Train l2: 0.0683, Vali l2: 0.1842
Epoch: 794, time: 0.135, Train Loss: 2.252e-01,Vali Loss: 3.512e+00, Train l2: 0.0684, Vali l2: 0.1829
Epoch: 795, time: 0.136, Train Loss: 2.179e-01,Vali Loss: 3.540e+00, Train l2: 0.0680, Vali l2: 0.1827
Epoch: 796, time: 0.136, Train Loss: 2.270e-01,Vali Loss: 3.506e+00, Train l2: 0.0684, Vali l2: 0.1823
Epoch: 797, time: 0.136, Train Loss: 2.196e-01,Vali Loss: 3.567e+00, Train l2: 0.0681, Vali l2: 0.1836
Epoch: 798, time: 0.142, Train Loss: 2.229e-01,Vali Loss: 3.531e+00, Train l2: 0.0682, Vali l2: 0.1825
Epoch: 799, time: 0.136, Train Loss: 2.194e-01,Vali Loss: 3.503e+00, Train l2: 0.0681, Vali l2: 0.1827
Epoch: 800, time: 0.136, Train Loss: 2.214e-01,Vali Loss: 3.527e+00, Train l2: 0.0681, Vali l2: 0.1831
Epoch: 801, time: 0.135, Train Loss: 2.172e-01,Vali Loss: 3.512e+00, Train l2: 0.0679, Vali l2: 0.1824
Epoch: 802, time: 0.135, Train Loss: 2.196e-01,Vali Loss: 3.532e+00, Train l2: 0.0680, Vali l2: 0.1826
Epoch: 803, time: 0.137, Train Loss: 2.196e-01,Vali Loss: 3.485e+00, Train l2: 0.0680, Vali l2: 0.1818
Epoch: 804, time: 0.136, Train Loss: 2.164e-01,Vali Loss: 3.513e+00, Train l2: 0.0679, Vali l2: 0.1822
Epoch: 805, time: 0.136, Train Loss: 2.220e-01,Vali Loss: 3.585e+00, Train l2: 0.0682, Vali l2: 0.1843
Epoch: 806, time: 0.135, Train Loss: 2.197e-01,Vali Loss: 3.494e+00, Train l2: 0.0680, Vali l2: 0.1823
Epoch: 807, time: 0.134, Train Loss: 2.185e-01,Vali Loss: 3.479e+00, Train l2: 0.0680, Vali l2: 0.1816
Epoch: 808, time: 0.136, Train Loss: 2.174e-01,Vali Loss: 3.516e+00, Train l2: 0.0679, Vali l2: 0.1823
Epoch: 809, time: 0.135, Train Loss: 2.190e-01,Vali Loss: 3.520e+00, Train l2: 0.0680, Vali l2: 0.1827
Epoch: 810, time: 0.136, Train Loss: 2.222e-01,Vali Loss: 3.585e+00, Train l2: 0.0682, Vali l2: 0.1846
Epoch: 811, time: 0.135, Train Loss: 2.164e-01,Vali Loss: 3.513e+00, Train l2: 0.0679, Vali l2: 0.1824
Epoch: 812, time: 0.138, Train Loss: 2.170e-01,Vali Loss: 3.507e+00, Train l2: 0.0679, Vali l2: 0.1821
Epoch: 813, time: 0.137, Train Loss: 2.159e-01,Vali Loss: 3.499e+00, Train l2: 0.0679, Vali l2: 0.1819
Epoch: 814, time: 0.139, Train Loss: 2.193e-01,Vali Loss: 3.470e+00, Train l2: 0.0680, Vali l2: 0.1815
Epoch: 815, time: 0.136, Train Loss: 2.174e-01,Vali Loss: 3.513e+00, Train l2: 0.0679, Vali l2: 0.1824
Epoch: 816, time: 0.135, Train Loss: 2.191e-01,Vali Loss: 3.543e+00, Train l2: 0.0680, Vali l2: 0.1834
Epoch: 817, time: 0.136, Train Loss: 2.154e-01,Vali Loss: 3.517e+00, Train l2: 0.0679, Vali l2: 0.1828
Epoch: 818, time: 0.137, Train Loss: 2.159e-01,Vali Loss: 3.524e+00, Train l2: 0.0679, Vali l2: 0.1825
Epoch: 819, time: 0.134, Train Loss: 2.162e-01,Vali Loss: 3.529e+00, Train l2: 0.0679, Vali l2: 0.1824
Epoch: 820, time: 0.135, Train Loss: 2.236e-01,Vali Loss: 3.595e+00, Train l2: 0.0682, Vali l2: 0.1851
Epoch: 821, time: 0.135, Train Loss: 2.155e-01,Vali Loss: 3.493e+00, Train l2: 0.0679, Vali l2: 0.1815
Epoch: 822, time: 0.137, Train Loss: 2.182e-01,Vali Loss: 3.512e+00, Train l2: 0.0680, Vali l2: 0.1824
Epoch: 823, time: 0.136, Train Loss: 2.178e-01,Vali Loss: 3.507e+00, Train l2: 0.0679, Vali l2: 0.1824
Epoch: 824, time: 0.136, Train Loss: 2.182e-01,Vali Loss: 3.490e+00, Train l2: 0.0680, Vali l2: 0.1817
Epoch: 825, time: 0.134, Train Loss: 2.215e-01,Vali Loss: 3.538e+00, Train l2: 0.0681, Vali l2: 0.1832
Epoch: 826, time: 0.136, Train Loss: 2.210e-01,Vali Loss: 3.494e+00, Train l2: 0.0681, Vali l2: 0.1822
Epoch: 827, time: 0.137, Train Loss: 2.173e-01,Vali Loss: 3.522e+00, Train l2: 0.0679, Vali l2: 0.1826
